post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
1125,2744,742,True,False,2024-07-09,image,Content group 742 original post about topic 22,15,4,2
1126,2915,742,False,True,2024-07-18,video,Content group 742 copied post about topic 38,6,0,0
1127,2561,742,False,True,2024-07-10,video,Content group 742 copied post about topic 40,6,1,0
1128,790,743,True,False,2024-07-03,image,Content group 743 original post about topic 32,14,3,2
1129,2785,743,False,True,2024-07-12,video,Content group 743 copied post about topic 39,20,3,2
1130,1433,743,False,True,2024-07-04,image,Content group 743 copied post about topic 37,31,9,2
1131,297,744,True,False,2024-07-07,image,Content group 744 original post about topic 48,62,17,10
1132,2599,744,False,True,2024-07-16,image,Content group 744 copied post about topic 49,22,4,2
1133,1250,744,False,True,2024-07-10,video,Content group 744 copied post about topic 6,25,6,4
1134,2015,745,True,False,2024-07-17,video,Content group 745 original post about topic 36,3,0,0
1135,597,746,True,False,2024-07-27,video,Content group 746 original post about topic 16,19,3,1
1136,1571,747,True,False,2024-08-05,image,Content group 747 original post about topic 45,4,0,0
1137,1939,748,True,False,2024-08-26,image,Content group 748 original post about topic 33,26,5,4
1138,1399,749,True,False,2024-07-06,video,Content group 749 original post about topic 3,10,1,1
1139,1616,750,True,False,2024-08-11,video,Content group 750 original post about topic 17,24,3,2
1140,845,750,False,True,2024-08-20,video,Content group 750 copied post about topic 38,32,7,3
1141,1977,750,False,True,2024-08-14,image,Content group 750 copied post about topic 16,49,6,6
1142,1581,750,False,True,2024-08-19,video,Content group 750 copied post about topic 11,19,2,1
1143,1621,751,True,False,2024-08-14,image,Content group 751 original post about topic 3,16,2,1
1144,332,752,True,False,2024-08-20,video,Content group 752 original post about topic 41,21,3,1
1145,1497,753,True,False,2024-08-25,video,Content group 753 original post about topic 36,9,1,0
1146,420,754,True,False,2024-07-19,video,Content group 754 original post about topic 2,21,3,2
1147,1566,754,False,True,2024-07-28,image,Content group 754 copied post about topic 36,17,2,1
1148,1078,755,True,False,2024-08-02,image,Content group 755 original post about topic 4,26,3,2
1149,1903,755,False,True,2024-08-10,text,Content group 755 copied post about topic 28,14,2,1
1150,501,755,False,True,2024-08-07,video,Content group 755 copied post about topic 17,16,4,1
1151,2619,755,False,True,2024-08-10,video,Content group 755 copied post about topic 12,8,1,1
1152,2941,756,True,False,2024-07-16,video,Content group 756 original post about topic 31,30,7,1
1153,77,756,False,True,2024-07-23,text,Content group 756 copied post about topic 2,14,1,2
1154,1672,756,False,True,2024-07-25,image,Content group 756 copied post about topic 4,25,4,1
1155,2091,756,False,True,2024-07-24,video,Content group 756 copied post about topic 43,14,2,2
1156,2810,757,True,False,2024-07-18,video,Content group 757 original post about topic 46,5,1,0
1157,2616,758,True,False,2024-08-12,video,Content group 758 original post about topic 34,24,4,2
1158,827,759,True,False,2024-07-02,text,Content group 759 original post about topic 23,33,7,5
1159,2678,759,False,True,2024-07-02,video,Content group 759 copied post about topic 17,15,3,1
1160,204,759,False,True,2024-07-08,video,Content group 759 copied post about topic 34,11,1,0
1161,2192,759,False,True,2024-07-03,image,Content group 759 copied post about topic 7,11,3,1
1162,2372,760,True,False,2024-08-12,text,Content group 760 original post about topic 7,34,5,3
1163,274,761,True,False,2024-07-04,image,Content group 761 original post about topic 11,2,0,0
1164,2155,762,True,False,2024-07-20,video,Content group 762 original post about topic 46,19,3,2
1165,2752,763,True,False,2024-07-17,video,Content group 763 original post about topic 48,10,1,1
1166,362,764,True,False,2024-07-28,image,Content group 764 original post about topic 8,56,6,8
1167,859,765,True,False,2024-07-22,image,Content group 765 original post about topic 24,17,3,1
1168,1346,766,True,False,2024-07-31,video,Content group 766 original post about topic 1,16,2,0
1169,893,767,True,False,2024-07-14,image,Content group 767 original post about topic 36,29,6,3
1170,438,768,True,False,2024-07-19,image,Content group 768 original post about topic 30,7,0,0
1171,2508,769,True,False,2024-07-10,video,Content group 769 original post about topic 40,21,6,1
1172,1454,770,True,False,2024-07-29,video,Content group 770 original post about topic 11,61,8,4
1173,1004,771,True,False,2024-08-03,text,Content group 771 original post about topic 35,8,1,1
1174,1481,772,True,False,2024-07-18,video,Content group 772 original post about topic 4,21,5,1
1175,1862,773,True,False,2024-08-20,image,Content group 773 original post about topic 16,10,1,1
1176,1686,774,True,False,2024-08-05,image,Content group 774 original post about topic 26,9,1,0
1177,509,775,True,False,2024-08-29,video,Content group 775 original post about topic 5,21,2,1
1178,2073,776,True,False,2024-08-29,video,Content group 776 original post about topic 22,5,0,0
1179,1788,777,True,False,2024-07-20,image,Content group 777 original post about topic 29,17,2,3
1180,27,777,False,True,2024-07-25,video,Content group 777 copied post about topic 5,20,4,2
1181,781,778,True,False,2024-08-11,video,Content group 778 original post about topic 18,30,5,3
1182,2866,779,True,False,2024-07-02,text,Content group 779 original post about topic 13,10,2,0
1183,2027,780,True,False,2024-07-04,text,Content group 780 original post about topic 25,53,5,6
1184,2251,781,True,False,2024-08-19,video,Content group 781 original post about topic 12,23,6,1
1185,2697,781,False,True,2024-08-23,video,Content group 781 copied post about topic 6,47,6,6
1186,2027,782,True,False,2024-08-20,image,Content group 782 original post about topic 10,7,1,0
1187,1615,783,True,False,2024-08-14,video,Content group 783 original post about topic 37,6,0,0
1188,162,784,True,False,2024-07-16,image,Content group 784 original post about topic 41,22,2,1
1189,2159,785,True,False,2024-08-01,video,Content group 785 original post about topic 46,23,5,3
1190,2321,785,False,True,2024-08-06,video,Content group 785 copied post about topic 48,7,1,0
1191,466,786,True,False,2024-07-28,video,Content group 786 original post about topic 42,17,4,2
1192,117,786,False,True,2024-07-29,image,Content group 786 copied post about topic 4,13,2,1
1193,619,787,True,False,2024-07-03,image,Content group 787 original post about topic 28,37,10,5
1194,34,788,True,False,2024-08-08,image,Content group 788 original post about topic 19,6,1,0
1195,2666,789,True,False,2024-08-25,video,Content group 789 original post about topic 36,8,1,0
1196,1657,790,True,False,2024-08-12,image,Content group 790 original post about topic 17,58,8,8
1197,1178,790,False,True,2024-08-13,video,Content group 790 copied post about topic 46,43,5,7
1198,1567,790,False,True,2024-08-20,video,Content group 790 copied post about topic 17,27,5,2
1199,612,790,False,True,2024-08-15,image,Content group 790 copied post about topic 24,28,4,4
1200,74,791,True,False,2024-08-27,image,Content group 791 original post about topic 29,31,6,4
1201,1290,792,True,False,2024-08-08,image,Content group 792 original post about topic 18,25,3,2
1202,937,793,True,False,2024-08-23,video,Content group 793 original post about topic 11,12,3,2
1203,2897,793,False,True,2024-08-26,video,Content group 793 copied post about topic 9,11,3,1
1204,2492,794,True,False,2024-07-28,image,Content group 794 original post about topic 3,19,3,2
1205,1222,794,False,True,2024-07-31,video,Content group 794 copied post about topic 6,21,5,2
1206,2653,794,False,True,2024-08-01,video,Content group 794 copied post about topic 41,17,4,2
1207,2353,794,False,True,2024-07-30,image,Content group 794 copied post about topic 48,20,5,3
1208,2732,795,True,False,2024-08-01,video,Content group 795 original post about topic 49,25,4,2
1209,1680,795,False,True,2024-08-05,video,Content group 795 copied post about topic 24,26,6,1
1210,126,795,False,True,2024-08-02,video,Content group 795 copied post about topic 21,18,2,3
1211,2352,796,True,False,2024-07-08,image,Content group 796 original post about topic 10,3,0,0
1212,644,796,False,True,2024-07-17,video,Content group 796 copied post about topic 36,1,0,0
1213,574,796,False,True,2024-07-13,video,Content group 796 copied post about topic 9,2,0,0
1214,2871,796,False,True,2024-07-12,image,Content group 796 copied post about topic 9,1,0,0
1215,130,797,True,False,2024-07-03,text,Content group 797 original post about topic 44,29,7,1
1216,2588,797,False,True,2024-07-09,video,Content group 797 copied post about topic 30,19,3,2
1217,2558,798,True,False,2024-07-17,image,Content group 798 original post about topic 35,20,2,1
1218,1985,799,True,False,2024-08-18,video,Content group 799 original post about topic 48,45,9,6
1219,1369,799,False,True,2024-08-19,video,Content group 799 copied post about topic 39,21,5,1
1220,377,800,True,False,2024-08-20,image,Content group 800 original post about topic 31,9,2,1
1221,729,800,False,True,2024-08-25,video,Content group 800 copied post about topic 30,12,2,1
1222,2722,800,False,True,2024-08-21,image,Content group 800 copied post about topic 49,7,0,0
1223,1592,801,True,False,2024-07-27,video,Content group 801 original post about topic 39,14,1,1
1224,1555,802,True,False,2024-08-08,video,Content group 802 original post about topic 48,3,0,0
1225,1071,803,True,False,2024-07-15,video,Content group 803 original post about topic 35,19,2,1
1226,1876,803,False,True,2024-07-23,video,Content group 803 copied post about topic 16,14,2,1
1227,191,803,False,True,2024-07-21,video,Content group 803 copied post about topic 20,8,1,1
1228,2973,804,True,False,2024-08-12,video,Content group 804 original post about topic 48,6,0,0
1229,1340,805,True,False,2024-07-02,video,Content group 805 original post about topic 26,15,4,2
1230,2812,805,False,True,2024-07-11,video,Content group 805 copied post about topic 12,9,2,1
1231,2986,805,False,True,2024-07-07,image,Content group 805 copied post about topic 20,11,2,1
1232,1259,806,True,False,2024-07-08,image,Content group 806 original post about topic 49,20,3,2
1233,1623,807,True,False,2024-08-07,video,Content group 807 original post about topic 13,5,0,0
1234,1949,808,True,False,2024-07-08,video,Content group 808 original post about topic 45,5,0,0
1235,786,809,True,False,2024-08-19,video,Content group 809 original post about topic 22,3,0,0
1236,2349,810,True,False,2024-08-04,image,Content group 810 original post about topic 21,4,0,0
1237,711,811,True,False,2024-07-12,image,Content group 811 original post about topic 32,3,0,0
1238,2907,812,True,False,2024-08-01,image,Content group 812 original post about topic 32,16,4,1
1239,1099,813,True,False,2024-08-15,video,Content group 813 original post about topic 39,85,23,9
1240,1157,814,True,False,2024-07-16,image,Content group 814 original post about topic 35,4,0,0
1241,112,815,True,False,2024-07-11,image,Content group 815 original post about topic 34,110,16,12
1242,1162,816,True,False,2024-07-18,text,Content group 816 original post about topic 26,23,6,3
1243,1595,816,False,True,2024-07-21,image,Content group 816 copied post about topic 38,16,3,1
1244,1225,816,False,True,2024-07-21,video,Content group 816 copied post about topic 34,11,2,1
1245,1240,816,False,True,2024-07-26,image,Content group 816 copied post about topic 43,11,2,1
1246,1493,817,True,False,2024-08-03,video,Content group 817 original post about topic 7,19,2,3
1247,918,818,True,False,2024-07-04,video,Content group 818 original post about topic 23,2,0,0
1248,1964,819,True,False,2024-08-11,image,Content group 819 original post about topic 48,17,2,2
1249,2255,820,True,False,2024-08-01,video,Content group 820 original post about topic 21,13,1,1
1250,2743,821,True,False,2024-08-16,video,Content group 821 original post about topic 36,65,11,8
1251,306,822,True,False,2024-08-09,video,Content group 822 original post about topic 15,2,0,0
1252,1937,823,True,False,2024-08-03,image,Content group 823 original post about topic 39,8,2,0
1253,2766,823,False,True,2024-08-09,text,Content group 823 copied post about topic 30,12,2,0
1254,1412,823,False,True,2024-08-09,video,Content group 823 copied post about topic 10,13,2,2
1255,24,824,True,False,2024-07-28,image,Content group 824 original post about topic 32,8,0,1
1256,2387,824,False,True,2024-07-30,image,Content group 824 copied post about topic 6,3,0,0
1257,672,824,False,True,2024-07-29,text,Content group 824 copied post about topic 27,8,0,0
1258,713,824,False,True,2024-08-03,image,Content group 824 copied post about topic 11,9,2,1
